nuvirdi;teg_eign;matssvaedi;ibm2
 23801;Íbúðareign; 20; 624
 18863;Íbúðareign;100; 702
 64485;Einbýlishús; 75;2017
 17979;Íbúðareign;130; 693
 36870;Einbýlishús;281;1677
 19284;Íbúðareign;180; 778
 66786;Íbúðareign;100;1761
 24200;Íbúðareign;160;1248
 22965;Íbúðareign; 91;1054
 26712;Íbúðareign;210; 126
 21060;Íbúðareign;120;1101
 14454;Íbúðareign;160; 746
 32355;Íbúðareign;120;1191
 16500;Íbúðareign; 90; 773
 18000;Íbúðareign; 25; 578
 21352;Íbúðareign; 72; 778
 25324;Íbúðareign; 72; 101
 15053;Íbúðareign;160; 568
 22562;Íbúðareign;283; 924
 16285;Íbúðareign;130; 603
 29440;Einbýlishús; 25;1869
 19440;Íbúðareign; 72; 803
 13541;Íbúðareign;284; 594
 24957;Íbúðareign;280; 912
 35621;Einbýlishús;120;1388
 29930;Íbúðareign; 90; 111
 19493;Íbúðareign; 80; 758
 17778;Íbúðareign; 90; 461
 19172;Íbúðareign; 80; 848
 14275;Íbúðareign; 25; 451
 13842;Íbúðareign; 72; 519
 19670;Íbúðareign;170; 968
 24119;Íbúðareign; 90;1103
 16000;Íbúðareign; 90; 539
 17787;Íbúðareign; 72;  66
 18544;Íbúðareign;130; 833
 27771;Íbúðareign;280; 985
 19348;Íbúðareign;130;1072
 12941;Íbúðareign; 90; 455
 21486;Íbúðareign;180; 879
 23387;Íbúðareign;100; 998
 21824;Íbúðareign;180; 765
 46369;Einbýlishús;180;1833
 20847;Íbúðareign; 90; 744
 18185;Íbúðareign; 90; 699
 15893;Íbúðareign;161;1071
 14461;Íbúðareign;283;  56
 35392;Íbúðareign; 80;  84
 32834;Íbúðareign;120;1021
 12763;Íbúðareign;100; 577
 18830;Íbúðareign;130; 756
 13500;Íbúðareign;160; 674
 41581;Einbýlishús;281;2336
 32465;Íbúðareign; 90; 975
 21298;Íbúðareign;283; 949
 38947;Íbúðareign;270;1275
 17458;Íbúðareign;200; 848
 19610;Íbúðareign; 20; 532
 17434;Íbúðareign;100; 961
 17579;Íbúðareign;150; 957
 21247;Íbúðareign;130; 934
 24233;Íbúðareign;270;1045
 16837;Íbúðareign; 90;  61
 11797;Íbúðareign; 90; 598
 13904;Íbúðareign;120; 602
 29386;Íbúðareign; 80;1142
 17556;Íbúðareign; 20; 481
 20747;Íbúðareign; 72; 772
 18432;Íbúðareign; 70; 593
 21796;Íbúðareign; 72; 871
 24979;Íbúðareign; 72; 808
 31879;Íbúðareign;100;1276
 28847;Íbúðareign;100;1144
 19515;Íbúðareign;200; 997
  6900;Íbúðareign;100; 314
 13855;Íbúðareign;161; 891
 29252;Íbúðareign;120;1487
 44307;Íbúðareign;100;1657
 22550;Íbúðareign;280; 816
 34261;Íbúðareign; 90;1045
 23971;Íbúðareign;280; 795
 34511;Íbúðareign; 85;1323
 19871;Íbúðareign; 75; 786
 20833;Íbúðareign; 20;1051
 21470;Íbúðareign;130;1063
 32333;Íbúðareign; 11; 125
 17800;Íbúðareign; 20; 696
 27973;Íbúðareign;220;1681
 23104;Íbúðareign; 11; 562
 21335;Íbúðareign; 91;1047
 21466;Íbúðareign;130; 957
 28793;Íbúðareign; 90;1187
 26000;Íbúðareign;150;1045
 13179;Íbúðareign;170; 621
 12901;Íbúðareign; 20; 497
 27601;Íbúðareign; 11; 100
 60475;Einbýlishús;180;1808
 17848;Íbúðareign; 90; 684
 13812;Íbúðareign;170; 681
 16173;Íbúðareign; 90; 499
 29850;Íbúðareign;280; 862
 38786;Íbúðareign; 85;1421
 21465;Íbúðareign; 90; 758
 20866;Íbúðareign;220;1059
 15390;Íbúðareign;220; 851
 13963;Íbúðareign;120; 625
 27500;Íbúðareign;100;1159
 32909;Íbúðareign; 20;1143
 17800;Íbúðareign; 20; 508
 24005;Íbúðareign; 25; 944
 26749;Íbúðareign; 20; 922
 13978;Íbúðareign;170; 701
 11340;Íbúðareign;100; 604
 21156;Íbúðareign;180; 843
 21113;Íbúðareign; 91;1019
 19763;Íbúðareign;130; 988
 33765;Íbúðareign;100;1308
 20979;Íbúðareign;100; 788
 17464;Íbúðareign;130; 887
 17000;Íbúðareign; 20; 666
 15787;Íbúðareign; 70; 693
 23267;Íbúðareign;120; 117
 18737;Íbúðareign; 91; 869
 13153;Íbúðareign;160; 585
 24716;Íbúðareign; 70;  88
 22440;Íbúðareign; 70;  70
 45500;Íbúðareign; 70;1387
 35092;Íbúðareign; 70;1196
 18978;Íbúðareign;100; 851
 17886;Íbúðareign; 80;  88
 15898;Íbúðareign;120; 562
 19035;Íbúðareign;100;  83
 24969;Íbúðareign;180; 120
 16973;Íbúðareign; 72; 664
 50000;Einbýlishús;270;2179
 22272;Íbúðareign;280; 795
 21094;Íbúðareign;150;1102
 37336;Íbúðareign; 85;1418
 13987;Íbúðareign; 25; 513
 20459;Íbúðareign;100;1079
 14362;Íbúðareign; 90; 562
 76813;Einbýlishús; 80;2567
 17638;Íbúðareign;170; 747
 18755;Íbúðareign; 25; 634
 14405;Íbúðareign; 25; 441
 14193;Íbúðareign; 72; 496
 11000;Íbúðareign; 20; 485
 12921;Íbúðareign;160; 712
 11459;Íbúðareign;100; 353
 11865;Íbúðareign; 90; 465
 23920;Íbúðareign;280; 898
 16239;Íbúðareign;100; 755
 18750;Íbúðareign; 25;  67
 21561;Íbúðareign;180; 822
 18322;Íbúðareign;161; 874
 25932;Íbúðareign;220;1141
 17990;Íbúðareign; 20; 639
 12300;Íbúðareign; 90;  50
 27970;Íbúðareign;100;1202
 23458;Íbúðareign; 72; 942
 13396;Íbúðareign;100; 534
 25700;Íbúðareign; 80;1064
 10505;Íbúðareign;161; 577
 21307;Íbúðareign;160; 847
 16894;Íbúðareign; 90; 607
 22680;Íbúðareign;180; 108
 19991;Íbúðareign;120;1012
 26790;Íbúðareign; 20;1035
 19693;Íbúðareign; 72;  87
 15773;Íbúðareign; 20; 545
 16351;Íbúðareign;220; 701
 22997;Íbúðareign;100;1066
 15699;Íbúðareign; 70; 711
 16826;Íbúðareign;130; 707
 24793;Íbúðareign; 90;1035
 23479;Íbúðareign; 25; 801
 15890;Íbúðareign;160; 703
 54428;Einbýlishús;150;2094
 16727;Íbúðareign;160; 658
 19875;Íbúðareign;130; 825
 24900;Íbúðareign; 90; 866
 23581;Íbúðareign; 91; 896
 23196;Íbúðareign;130; 894
 21930;Íbúðareign; 72; 801
 14379;Íbúðareign;100; 501
 21967;Íbúðareign; 25; 807
 16310;Íbúðareign; 80; 782
 21362;Íbúðareign; 90; 678
 19855;Íbúðareign;130; 949
 30239;Íbúðareign; 70; 912
 24487;Íbúðareign; 85; 959
 18930;Íbúðareign;180; 815
 15284;Íbúðareign;280;  44
 22992;Íbúðareign; 70;1096
 17938;Íbúðareign; 31; 956
 20790;Íbúðareign; 72; 786
 30973;Íbúðareign;280; 946
 23979;Íbúðareign;130;1043
 32158;Íbúðareign;180;1221
 11967;Íbúðareign;100;  47
 22773;Íbúðareign; 80;1057
 15687;Íbúðareign; 70; 332
 15672;Íbúðareign; 25; 471
 30317;Íbúðareign; 31; 899
 26175;Íbúðareign; 90; 975
 25708;Íbúðareign;180;1161
 20492;Íbúðareign; 11; 775
 27000;Íbúðareign; 20;  70
 65477;Einbýlishús;100;2194
 35561;Íbúðareign;100;1276
 24725;Íbúðareign;180;1191
 12488;Íbúðareign;100; 476
 16233;Íbúðareign;180;  59
 19740;Íbúðareign; 91; 998
 23932;Íbúðareign;280; 914
 36122;Íbúðareign; 70; 956
 19780;Íbúðareign;160; 988
 17220;Íbúðareign;200; 948
 26720;Íbúðareign;160;1385
 18849;Íbúðareign; 70; 577
 36413;Íbúðareign; 70;1113
 24111;Íbúðareign; 80;1005
 24881;Íbúðareign;100;1158
 29730;Íbúðareign; 90;1045
 28580;Íbúðareign; 72; 124
 17584;Íbúðareign;140; 726
 15500;Íbúðareign;170; 898
 22882;Íbúðareign; 80;1283
 20972;Íbúðareign;100; 791
 18969;Íbúðareign;100;1009
 20575;Íbúðareign;100;  94
 14190;Íbúðareign;150;  66
 13323;Íbúðareign; 90; 456
 22989;Íbúðareign; 72; 912
 26902;Íbúðareign; 72; 917
 36761;Íbúðareign; 72; 124
 17756;Íbúðareign; 90; 539
 34458;Íbúðareign;100;1175
 27850;Íbúðareign; 90; 933
 52138;Íbúðareign; 90;1406
 31486;Íbúðareign; 85;1107
 38213;Íbúðareign;270;1176
 12600;Íbúðareign; 72; 646
 23456;Íbúðareign;130; 112
 16251;Íbúðareign; 90; 541
 12500;Íbúðareign; 80; 534
 42345;Íbúðareign; 90;1337
 25100;Íbúðareign; 72; 908
 27951;Einbýlishús; 90;1949
 30908;Íbúðareign;100; 955
 30908;Íbúðareign;100; 955
 24581;Íbúðareign;220; 956
 24292;Íbúðareign;283;1058
 18540;Íbúðareign;130; 681
 16042;Íbúðareign;283; 694
 19915;Íbúðareign; 90; 862
 19200;Íbúðareign;130; 742
 18366;Íbúðareign; 80; 761
 10318;Íbúðareign;200; 511
 12959;Íbúðareign;161; 931
 16160;Íbúðareign;130; 695
 12186;Íbúðareign;160; 437
 12532;Íbúðareign;161; 577
 19738;Íbúðareign;130; 813
 16200;Íbúðareign; 72; 651
 16217;Íbúðareign;100; 845
 13045;Íbúðareign; 91; 593
 13929;Íbúðareign;150; 702
 24547;Íbúðareign;140;1138
 15139;Íbúðareign;130; 662
 17915;Íbúðareign; 80; 648
 11190;Íbúðareign;160; 537
 16095;Íbúðareign; 70; 655
 18900;Íbúðareign;200;1124
 37010;Íbúðareign;220;1685
 94442;Einbýlishús; 31;2346
 16980;Íbúðareign; 80; 757
 17200;Íbúðareign;150;1014
 19415;Íbúðareign;130; 804
 18788;Íbúðareign; 90; 654
 42765;Íbúðareign; 90;1886
 42373;Íbúðareign; 72;1467
 66730;Einbýlishús;180;2087
 18065;Íbúðareign; 91; 587
 13301;Íbúðareign; 72; 442
 20471;Íbúðareign;161;1042
 25741;Íbúðareign;280; 917
 17045;Íbúðareign;100; 613
 17045;Íbúðareign;100; 613
 45163;Einbýlishús;281;1529
 22778;Íbúðareign; 20; 902
 19320;Íbúðareign;281; 756
 28306;Íbúðareign;130;1192
 34909;Íbúðareign; 70; 993
 18919;Íbúðareign;130; 832
 27813;Íbúðareign; 70; 882
 38861;Íbúðareign; 20;1276
 52209;Einbýlishús;220;1772
 27536;Íbúðareign; 90; 816
 34772;Íbúðareign; 90; 113
 17140;Íbúðareign; 72; 665
 16238;Íbúðareign; 72; 519
 15792;Íbúðareign; 80;  42
 20128;Íbúðareign;270; 924
 17373;Íbúðareign;100; 541
 20654;Íbúðareign; 72; 902
 38091;Íbúðareign;100; 131
 10500;Íbúðareign;150; 355
 14266;Íbúðareign; 90; 429
 10037;Íbúðareign; 90; 397
 22294;Íbúðareign;130; 876
 11425;Íbúðareign;220; 548
 27643;Íbúðareign; 72;1148
 28818;Íbúðareign; 90; 816
 16999;Íbúðareign; 20; 492
 19865;Íbúðareign;130; 838
 10590;Íbúðareign;161; 507
 25351;Íbúðareign; 11; 822
 22729;Íbúðareign;120;1008
 29316;Íbúðareign;180; 120
 13362;Íbúðareign; 72;  50
 21811;Íbúðareign; 80; 875
 20493;Íbúðareign;100; 838
 23146;Íbúðareign; 72; 829
 32175;Íbúðareign;100;1478
 15820;Íbúðareign;160; 752
 15965;Íbúðareign;100;1058
 20300;Íbúðareign; 20; 776
 20341;Íbúðareign; 80; 957
 17964;Íbúðareign;130; 832
 13726;Íbúðareign;160; 623
 16051;Íbúðareign; 91; 552
 24912;Íbúðareign;180;1034
 20008;Íbúðareign;100;  89
 28000;Íbúðareign; 70; 896
 26681;Íbúðareign;130;1002
 31907;Íbúðareign;210;1518
 18986;Íbúðareign;220;1059
 22113;Íbúðareign; 90; 895
 19600;Íbúðareign;130; 948
 21500;Íbúðareign;200; 848
 14500;Íbúðareign;130; 599
 14000;Íbúðareign;170; 703
  9902;Íbúðareign; 90; 498
 16979;Íbúðareign; 80; 752
 22780;Íbúðareign; 91;1026
 11601;Íbúðareign;200;  55
 20173;Íbúðareign; 72;  83
 20419;Íbúðareign; 72; 692
 19930;Íbúðareign;100; 645
 17167;Íbúðareign;130; 817
 16947;Íbúðareign; 90;  68
 31448;Íbúðareign; 90;1103
 34869;Íbúðareign; 70;1025
 17767;Íbúðareign; 72; 692
 30938;Íbúðareign; 85;1017
 19953;Íbúðareign; 72; 703
 17481;Íbúðareign; 91; 443
 17300;Íbúðareign;170; 802
 23417;Íbúðareign;283; 922
 18754;Íbúðareign; 20; 694
 15905;Íbúðareign; 20; 554
 17629;Íbúðareign;180; 653
 18565;Íbúðareign; 90; 747
 16290;Íbúðareign; 20; 457
 16382;Íbúðareign;160; 746
 30676;Íbúðareign; 85;1194
 18732;Íbúðareign; 72; 705
 30500;Íbúðareign;270;1162
 18134;Íbúðareign; 72; 529
 14973;Íbúðareign;283;  56
 12134;Íbúðareign; 80; 465
 18120;Íbúðareign; 70; 731
 22863;Íbúðareign; 91;1322
 22831;Íbúðareign;180; 949
 37420;Íbúðareign;270;1325
 15194;Íbúðareign; 25; 446
 20348;Íbúðareign; 90; 702
 37037;Íbúðareign;280;1005
 21943;Íbúðareign; 11; 687
 19900;Íbúðareign;150;1016
 30811;Íbúðareign; 20; 733
 23087;Íbúðareign; 80; 824
 31267;Einbýlishús;281;1075
 37416;Íbúðareign; 90; 119
 19239;Íbúðareign; 90; 959
 16400;Íbúðareign;161; 577
 19236;Íbúðareign;130; 867
 28072;Íbúðareign;130; 140
 40928;Einbýlishús;140;1598
 23698;Íbúðareign;140;1017
 27871;Íbúðareign; 72; 728
 18994;Íbúðareign; 72; 796
  8275;Íbúðareign;100; 485
 21626;Íbúðareign; 90;  78
 47331;Einbýlishús;290;2054
 11550;Íbúðareign;100; 432
 15079;Íbúðareign; 20; 426
 25826;Íbúðareign;100; 858
 29807;Íbúðareign;120; 899
 18629;Íbúðareign;281; 763
 18829;Íbúðareign;100; 698
 47587;Einbýlishús;180;1689
 26380;Íbúðareign;140;1012
 19776;Íbúðareign;284; 818
 15886;Íbúðareign;180;  59
 20640;Íbúðareign;100; 966
 12855;Íbúðareign;200; 511
 19380;Íbúðareign;100; 964
 18439;Íbúðareign;100;  83
 23451;Íbúðareign; 72;  81
 20496;Íbúðareign; 80; 868
 41912;Einbýlishús;281;1256
 27042;Íbúðareign; 20;1085
 16253;Íbúðareign;160; 804
 10584;Íbúðareign;161; 507
 18371;Íbúðareign;100; 961
 36904;Íbúðareign;270;1325
 17829;Íbúðareign;161; 922
 11925;Íbúðareign;160; 577
 22163;Íbúðareign; 90; 607
 20885;Íbúðareign; 72;  87
 17488;Íbúðareign;130; 577
 23246;Íbúðareign;280; 795
 25043;Íbúðareign;100;1314
 18948;Íbúðareign; 80; 942
 28407;Íbúðareign; 20;  95
 22924;Íbúðareign; 20;  90
 19377;Íbúðareign; 72; 705
 16881;Íbúðareign; 90;  68
 27317;Íbúðareign;270;1002
 14674;Íbúðareign; 72; 514
 22489;Íbúðareign;110;1023
 31555;Íbúðareign; 90;1044
 37536;Einbýlishús;130;1294
 23436;Íbúðareign;130;1262
 22500;Íbúðareign; 85;  66
  9105;Íbúðareign;100; 415
 24986;Íbúðareign;100;1004
 37859;Íbúðareign;270;1162
 23535;Íbúðareign;180;1032
 39523;Einbýlishús;130; 125
 19500;Íbúðareign; 72; 709
 13850;Íbúðareign; 72; 559
 30608;Íbúðareign;284;1155
 16662;Íbúðareign;100; 738
 12499;Íbúðareign;200; 512
 21364;Íbúðareign; 11; 613
 29948;Íbúðareign;100;1266
 16128;Íbúðareign;170; 911
 19564;Íbúðareign; 80; 796
 15479;Íbúðareign; 11; 661
 47189;Einbýlishús;220;1702
 22596;Íbúðareign;130;1007
 20817;Íbúðareign; 11; 927
 20148;Íbúðareign;100; 801
 23781;Íbúðareign; 90; 745
 15866;Íbúðareign;120; 664
 24793;Íbúðareign;130;1171
 15834;Íbúðareign;220; 828
 16153;Íbúðareign;100; 645
 22500;Íbúðareign;283; 988
 19656;Íbúðareign; 80; 865
 30199;Íbúðareign;100;1184
 13500;Íbúðareign; 90;  51
  9879;Íbúðareign; 90;  51
  8981;Íbúðareign; 90;  51
  9480;Íbúðareign; 90;  51
 17472;Íbúðareign; 20; 521
 11300;Íbúðareign; 90;  50
 33896;Íbúðareign;100; 132
 16557;Íbúðareign;180; 769
 17765;Íbúðareign; 91; 678
 35136;Íbúðareign;270;1324
 36716;Íbúðareign;100;1244
 51270;Einbýlishús;220;2973
 38553;Íbúðareign; 91; 137
 11688;Íbúðareign; 90; 474
 22979;Íbúðareign; 90; 774
 28141;Íbúðareign;140; 101
 18995;Íbúðareign;100; 751
 14398;Íbúðareign;220; 548
 23660;Íbúðareign;180;1108
 45595;Einbýlishús;100;1731
 26284;Íbúðareign; 31; 834
 16293;Íbúðareign;280; 643
 15839;Íbúðareign;100; 688
 25779;Íbúðareign;100; 977
 21300;Íbúðareign; 91; 759
 12549;Íbúðareign; 20; 608
 26868;Íbúðareign;270; 982
 11800;Íbúðareign; 90;  50
 19022;Íbúðareign;100; 942
 16700;Íbúðareign;130; 821
 18274;Íbúðareign;170; 885
 24613;Íbúðareign;180; 106
 48941;Íbúðareign; 31;1269
 37295;Íbúðareign;270;1307
 30350;Íbúðareign;270;1162
 16909;Íbúðareign;130; 759
 18667;Íbúðareign;100; 605
 18379;Íbúðareign; 80; 835
 22500;Íbúðareign; 90;1042
 20930;Íbúðareign; 90; 854
 11796;Íbúðareign;161; 544
 85725;Íbúðareign; 70;2621
 44447;Einbýlishús;100;1617
 15800;Íbúðareign; 72;  53
 34969;Íbúðareign; 90;1155
 13855;Íbúðareign;100; 577
 30552;Íbúðareign;270;1162
 17298;Íbúðareign;130; 952
 30746;Íbúðareign;100;1546
 15565;Íbúðareign;100; 617
 13812;Íbúðareign;220; 536
 17685;Íbúðareign;130; 759
 17951;Íbúðareign;220; 743
 17000;Íbúðareign;160; 861
 17459;Íbúðareign; 90;  68
 26990;Íbúðareign;100; 797
 16993;Íbúðareign;170; 769
 15642;Íbúðareign;170; 777
 37000;Íbúðareign; 11;1454
 19466;Íbúðareign;150; 925
 26858;Íbúðareign;180;1328
 10289;Íbúðareign;150; 548
 33180;Íbúðareign; 85;1287
 17943;Íbúðareign;100; 643
 25837;Íbúðareign; 90; 821
 21983;Íbúðareign;100; 761
 21300;Íbúðareign; 20; 693
 12367;Íbúðareign;100; 449
 16860;Íbúðareign;100; 778
 15639;Íbúðareign;130; 756
 41735;Einbýlishús;120;1434
 11619;Íbúðareign;160; 592
 49700;Einbýlishús;283;2208
 34879;Íbúðareign;100;1345
 40289;Einbýlishús;100;1378
 19619;Íbúðareign; 72;  87
 29296;Íbúðareign; 72;1315
 61902;Einbýlishús; 91;1963
 15672;Íbúðareign;100; 829
 18457;Íbúðareign; 72; 736
 26295;Íbúðareign;150; 894
 21000;Íbúðareign;180;  87
 21497;Íbúðareign; 25; 689
 12429;Íbúðareign;200; 535
 14852;Íbúðareign; 25; 506
 16702;Íbúðareign; 90; 606
 15432;Íbúðareign; 80; 574
  6500;Íbúðareign;150; 351
 16482;Íbúðareign;100; 829
 16500;Íbúðareign; 80; 752
 12289;Íbúðareign;280; 483
 27144;Íbúðareign;100;1202
 27889;Íbúðareign;180;1241
 28978;Íbúðareign;110;1271
 16993;Íbúðareign; 25; 515
 16156;Íbúðareign; 70;  48
 15720;Íbúðareign;130; 744
 22438;Íbúðareign;110;1035
 10000;Íbúðareign; 90; 554
 22543;Íbúðareign;180; 996
 15400;Íbúðareign; 20; 427
 35066;Íbúðareign;120;1209
 32469;Íbúðareign;100;1225
 17465;Íbúðareign;100; 561
 27175;Íbúðareign;280; 627
 14323;Íbúðareign;170; 666
 15609;Íbúðareign; 11; 773
 24976;Íbúðareign;120; 100
 16120;Íbúðareign;100; 752
 15316;Íbúðareign;220; 658
 24787;Íbúðareign;130; 105
 11846;Íbúðareign; 20;  41
 15245;Íbúðareign;281; 536
 10722;Íbúðareign;100; 481
 29059;Íbúðareign; 70;1014
 19114;Íbúðareign;160; 835
 16612;Íbúðareign;100;  64
 20160;Íbúðareign;160; 988
 21665;Íbúðareign;100; 575
 17979;Íbúðareign;160;1214
 16161;Íbúðareign; 20; 506
 15934;Íbúðareign;160; 791
 21889;Íbúðareign;280; 814
 21005;Íbúðareign;180;  87
 15991;Íbúðareign;170; 804
 18538;Íbúðareign;130; 819
 22449;Íbúðareign;200; 905
 28404;Íbúðareign;100;1076
 21589;Íbúðareign; 20; 748
 25616;Íbúðareign;180;1174
 15555;Íbúðareign;160; 714
 15160;Íbúðareign;160; 552
 24973;Íbúðareign; 72; 866
 17485;Íbúðareign; 25; 735
 34953;Íbúðareign; 80;1177
 24000;Íbúðareign;120;1116
 19465;Íbúðareign;100; 712
 16593;Íbúðareign;100; 759
 14093;Íbúðareign; 80; 584
 11926;Íbúðareign; 20; 485
 22868;Íbúðareign;180; 991
 22500;Íbúðareign;130; 952
 17400;Íbúðareign; 11; 618
 67779;Einbýlishús;280;1657
 37789;Íbúðareign;283;1241
 26609;Íbúðareign;110;1325
 20269;Íbúðareign;280; 696
 29917;Íbúðareign;150; 894
 20675;Íbúðareign; 80; 771
 16634;Íbúðareign; 72; 563
 27461;Íbúðareign;270;1191
 47265;Einbýlishús;140; 152
 22422;Íbúðareign;110; 689
 43759;Íbúðareign; 90;1341
 30303;Íbúðareign; 85;1323
 26605;Íbúðareign;100; 859
 17554;Íbúðareign; 11;  75
 26500;Íbúðareign;283;1268
 16161;Íbúðareign;283; 595
 23973;Íbúðareign;100; 983
 13746;Íbúðareign;161; 733
 20482;Íbúðareign;120; 829
 16993;Íbúðareign;170; 897
 22937;Íbúðareign; 20; 777
 28011;Íbúðareign; 90; 995
 24471;Íbúðareign; 90; 788
 13171;Íbúðareign; 72;  47
 26078;Íbúðareign;130; 989
 20676;Íbúðareign; 11; 842
 66567;Einbýlishús;220;2305
 14996;Íbúðareign; 72; 504
 14973;Íbúðareign; 72; 562
 18087;Íbúðareign; 25;  45
 19432;Íbúðareign; 90; 577
 18207;Íbúðareign;180; 762
 22448;Íbúðareign; 20; 862
 40033;Íbúðareign; 20;1448
 17700;Íbúðareign; 70; 582
 18467;Íbúðareign;160; 988
 13786;Íbúðareign; 90; 759
 20986;Íbúðareign;130; 852
 14903;Íbúðareign;160; 746
 18493;Íbúðareign; 20; 638
  9127;Íbúðareign; 90; 318
 23486;Íbúðareign;100;1224
 38797;Einbýlishús;281;1583
 16485;Íbúðareign;100; 797
 21937;Íbúðareign;100;1318
 13777;Íbúðareign;161; 733
 21000;Íbúðareign;180; 884
 35500;Íbúðareign;120;1653
 16836;Íbúðareign;130; 766
 22782;Íbúðareign;280; 816
 23436;Íbúðareign;130;1296
 23462;Íbúðareign; 11;1036
 34240;Íbúðareign; 85;1275
 42683;Íbúðareign;283;1241
 15966;Íbúðareign;150; 635
 28287;Íbúðareign; 70; 922
 33400;Íbúðareign; 80;1025
 23485;Íbúðareign; 70; 902
 17905;Íbúðareign;130; 789
 23396;Íbúðareign;120;  79
 18256;Íbúðareign;170;1006
 18876;Íbúðareign; 25; 784
 18486;Íbúðareign; 80; 533
 15933;Íbúðareign;120; 746
 19972;Íbúðareign;180; 762
 21603;Íbúðareign;180;  87
 17180;Íbúðareign;130; 577
 28928;Íbúðareign; 91;1068
 10922;Íbúðareign; 80; 375
 21486;Íbúðareign;180; 824
 23555;Íbúðareign;180;1113
 22367;Einbýlishús; 70; 589
 14584;Íbúðareign; 20; 558
 22490;Íbúðareign; 80; 827
 15493;Íbúðareign; 20; 467
 30444;Íbúðareign;130;1418
 22330;Íbúðareign;100; 832
 13116;Íbúðareign;100; 465
 26169;Íbúðareign; 91;1064
 25929;Íbúðareign;270; 753
 22512;Íbúðareign;130; 923
 19548;Íbúðareign; 91; 854
 19596;Íbúðareign; 80; 791
 21487;Íbúðareign; 72; 693
 29789;Einbýlishús; 20; 793
 30102;Íbúðareign; 80; 994
 17862;Íbúðareign;100;  77
 19069;Íbúðareign;180;  72
 10446;Íbúðareign; 90; 415
 30000;Íbúðareign;281; 120
 24800;Íbúðareign; 72;1053
